"District","County Number","County Name"," License Type Code"," License Number","Business (DBA-Does Business As) Name","Location Address","Location City"," Location Zip Code","Inspection Number","Visit Number","Inspection Class","Inspection Type","Inspection Disposition","Inspection Date","Number of Critical Violations","Number of Noncritical Violations"," Number of Total Violations","Number of High Priority Violations","Number of Intermediate Violations","Number of Basic Violations","PDA Status","Violation 01","Violation 02","Violation 03","Violation 04","Violation 05","Violation 06","Violation 07","Violation 08","Violation 09","Violation 10","Violation 11","Violation 12","Violation 13","Violation 14","Violation 15","Violation 16","Violation 17","Violation 18","Violation 19","Violation 20","Violation 21","Violation 22","Violation 23","Violation 24","Violation 25","Violation 26","Violation 27","Violation 28","Violation 29","Violation 30","Violation 31","Violation 32","Violation 33","Violation 34","Violation 35","Violation 36","Violation 37","Violation 38","Violation 39","Violation 40","Violation 41","Violation 42","Violation 43","Violation 44","Violation 45","Violation 46","Violation 47","Violation 48","Violation 49","Violation 50","Violation 51","Violation 52","Violation 53","Violation 54","Violation 55","Violation 56","Violation 57","Violation 58","License ID","Inspection Visit ID"
"D3","37","Hernando","2010","3700960","POPEYES LOUISIANA KITCHEN OPERATED BY TICE","4493 COMMERCIAL WAY","SPRING HILL","34606","3759196","2","Food","Complaint Full","Call Back - Complied","07/23/2026","","","5","0","1","4","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9165641","13855860"
"D3","37","Hernando","2010","3701089","BEEFOBRADYS","14387 SPRING HILL DR STE 400","SPRING HILL","34609","3732682","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","8","0","0","8","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9525913","13771175"
"D3","37","Hernando","2010","3701102","BAGELS AND BEYOND","16272 SPRING HILL DR","BROOKSVILLE","34604","3729790","1","Food","Routine - Food","Inspection Completed - No Further Action","07/08/2026","","","3","1","0","2","Y","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6948364","13768283"
"D3","37","Hernando","2010","3701186","TACO BELL","31001 CORTEZ BLVD","BROOKSVILLE","34602","3736196","1","Food","Routine - Food","Inspection Completed - No Further Action","07/27/2026","","","3","1","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6071255","13774689"
"D3","37","Hernando","2010","3701190","MCDONALD'S 36729","10319 COUNTY LINE RD","SPRING HILL","34608","3755995","1","Food","Complaint Full","Inspection Completed - No Further Action","07/10/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6732790","13842189"
"D3","37","Hernando","2010","3701190","MCDONALD'S 36729","10319 COUNTY LINE RD","SPRING HILL","34608","3759182","1","Food","Complaint Full","Inspection Completed - No Further Action","07/22/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6732790","13852394"
"D3","37","Hernando","2010","3701196","SAKURA ASIAN CUISINE & SUSHI","128 MARINER BLVD","SPRING HILL","34609","3750926","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","6","1","0","5","Y","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8948507","13789428"
"D3","37","Hernando","2010","3701226","TIJUANA FLATS","12320 CORTEZ BLVD","BROOKSVILLE","34613","3754183","1","Food","Routine - Food","Administrative complaint recommended","07/17/2026","","","3","1","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","6663852","13792685"
"D3","37","Hernando","2010","3701251","JP THAI KITCHEN","2410 COMMERCIAL WAY","SPRING HILL","34606","3739755","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","4","0","2","2","Y","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9380281","13778257"
"D3","37","Hernando","2010","3701258","MOMIJI SUSHI GROUP LLC","4241 MARINER BLVD","SPRING HILL","34609","3713906","1","Food","Routine - Food","Warning Issued","07/08/2026","","","12","5","2","5","Y","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9531468","13752399"
"D3","37","Hernando","2010","3701258","MOMIJI SUSHI GROUP LLC","4241 MARINER BLVD","SPRING HILL","34609","3713906","2","Food","Routine - Food","Call Back - Complied","07/10/2026","","","5","1","1","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9531468","13841683"
"D3","37","Hernando","2010","3701270","DELISH BISTRO LLC","1171 HOWELL AVE","BROOKSVILLE","34601","3759133","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/22/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10003129","13851821"
"D3","37","Hernando","2010","3701281","HERNANDO BEACH TROPICAL GRILLE","4139 SHOAL LINE BLVD","HERNANDO BEACH","34607","3699495","1","Food","Complaint Full","Inspection Completed - No Further Action","07/08/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7856314","13709890"
"D3","37","Hernando","2010","3701293","MR HOT POT","5399 COMMERCIAL WAY","SPRING HILL","34606","3681641","2","Food","Routine - Food","Call Back - Complied","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7741528","13725438"
"D3","37","Hernando","2010","3701308","PEACHY PIE'S FRESH MARKET & CAFE","17002 AYERS RD","BROOKSVILLE","34604","3711956","1","Food","Routine - Food","Inspection Completed - No Further Action","07/08/2026","","","7","1","0","6","Y","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8550468","13750449"
"D3","37","Hernando","2010","3701311","CHARLEYS CHEESESTEAKS & WINGS","1147 S BROAD ST","BROOKSVILLE","34601","3724711","1","Food","Routine - Food","Warning Issued","07/23/2026","","","13","4","3","6","Y","0","0","0","0","0","0","0","2","0","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","8485185","13763204"
"D3","37","Hernando","2010","3701311","CHARLEYS CHEESESTEAKS & WINGS","1147 S BROAD ST","BROOKSVILLE","34601","3724711","2","Food","Routine - Food","Call Back - Complied","07/29/2026","","","3","0","1","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","8485185","13857306"
"D3","37","Hernando","2010","3701314","CHICKEN SALAD CHICK","13659  TUNDRA DR","BROOKSVILLE","34613","3718059","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","1","1","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8494960","13756552"
"D3","37","Hernando","2010","3701336","BUZZED BULL CREAMERY AND ROLL ON IN","13107 CORTEZ BLVD","BROOKSVILLE","34613","3706283","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8717272","13744768"
"D3","37","Hernando","2010","3701339","SOFRESH","7175 COASTAL BLVD","BROOKSVILLE ","34613","3739220","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8939763","13777722"
"D3","37","Hernando","2010","3701349","CHIPOTLE MEXICAN GRILL 4922","10377 COUNTY LINE RD","SPRING HILL","34609","3752332","1","Food","Routine - Food","Inspection Completed - No Further Action","07/10/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9239715","13790834"
"D3","37","Hernando","2010","3701354","PANDA EXPRESS #5041","7165 MARINER BLVD","SPRING HILL","34609","3696915","2","Food","Complaint Partial","Call Back - Admin. complaint recommended","07/07/2026","","","2","0","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9462672","13686353"
"D3","37","Hernando","2010","3701354","PANDA EXPRESS #5041","7165 MARINER BLVD","SPRING HILL","34609","3755752","1","Food","Complaint Full","Administrative complaint recommended","07/08/2026","","","4","0","2","2","Y","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9462672","13821073"
"D3","37","Hernando","2010","3701372","MISSION BBQ","14363 CORTEZ BLVD","BROOKSVILLE","34613","3688275","2","Food","Routine - Food","Call Back - Complied","07/15/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9538757","13694304"
"D3","37","Hernando","2010","3701377","DUNKIN","17036 CORTEZ BLVD","BROOKSVILLE","34613","3688724","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/09/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9832963","13607504"
"D3","37","Hernando","2010","3701378","BROOKSVILLE BAGELS","330 PONCE DE LEON BLVD","BROOKSVILLE","34601","3698797","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/23/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9954091","13703960"
"D3","37","Hernando","2014","3750106","THE POOCH COACH LLC","4185 MARINER BLVD","SPRING HILL","34609","1340425","1","Food","Routine - Food","Warning Issued","07/09/2026","","","1","0","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9154106","13731968"
"D3","37","Hernando","2014","3750258","HOT BOX PIZZA TRUCK INC","14240 CORTEZ BLVD","BROOKSVILLE","34613","1337572","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5752136","13729114"
"D3","37","Hernando","2014","3750335","BELLE PARC RV RESORT","11050 ELLIOTS WAY","BROOKSVILLE","34601","1340112","1","Food","Routine - Food","Inspection Completed - No Further Action","07/29/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7571723","13731655"
"D3","37","Hernando","2014","3750347","SANDY'S SNACK SHACK","14240 CORTEZ BLVD","BROOKSVILLE","34613","1324267","2","Food","Routine - Food","Call Back - Complied","07/31/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7731592","13682409"
"D3","37","Hernando","2014","3750386","SIMMONS SOUL FOOD & BBQ","12125 CORTEZ BLVD","BROOKSVILLE","34613","1342864","1","Food","Routine - Food","Inspection Completed - No Further Action","07/22/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8428352","13734407"
"D3","37","Hernando","2014","3750400","PIO BORI CHICKEN","12125 CORTEZ BLVD","BROOKSVILLE","34613","1342909","1","Food","Routine - Food","Inspection Completed - No Further Action","07/22/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8619474","13734452"
"D3","37","Hernando","2014","3750417","#1 CUBAN PIZZA","12500 SPRINGHILL DR","SPRING HILL","34609","1343121","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9503837","13734664"
"D3","37","Hernando","2014","3750444","AVIATION COFFEE","12125 CORTEZ BLVD","BROOKSVILLE","34613","1343003","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9155003","13734546"
"D3","37","Hernando","2014","3750447","TACOBISTRO","14321 SPRING HILL DR","SPRING HILL","34609","1339216","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","1","0","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9223626","13730759"
"D3","37","Hernando","2014","3750458","THE REAL DEAL HECHO EN MEXICO LLC","12125 CORTEZ BLVD","BROOKSVILLE","34613","1343683","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9298997","13735226"
"D3","37","Hernando","2014","3750489","PIZZERIA BELLAMAR","4275 MARINER BLVD","SPRING HILL","34609","1345411","1","Food","Routine - Food","Administrative complaint recommended","07/08/2026","","","2","2","0","0","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9818993","13736955"
"D3","37","Hernando","2014","3750500","LOLAS AREPA GRILL","12125 CORTEZ BLVD ","BROOKSVILLE","34613","1345002","1","Food","Routine - Food","Inspection Completed - No Further Action","07/22/2026","","","1","0","1","0","Y","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9970901","13736546"
"D3","37","Hernando","2014","3750504","MAJOR LEAGUE HOT DOG","7335 SPRING HILL DR.","SPRING HILL","34606","1329703","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/09/2026","","","2","0","1","1","Y","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9691762","13537333"
"D3","37","Hernando","2014","3750505","POKE EM LLC","500 S BROAD ST","BROOKSVILLE","34601","1334241","1","Food","Food-Licensing Inspection","Inspection Completed - No Further Action","07/15/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9956488","13695023"
"D3","39","Hillsborough","2010","3900002","STEAK N SHAKE","2315 S  DALE MABRY","TAMPA","33629","3704873","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","6","0","2","4","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8258179","13743352"
"D3","39","Hillsborough","2010","3900135","TACO BELL #6131","2921 E BUSCH BLVD","TAMPA","33612","3716204","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7290927","13754697"
"D3","39","Hillsborough","2010","3900188","SUNSET BAR AND GRILL AT LITTLE HARBOR","602 BAHIA DEL SOL DR","RUSKIN","33570","3756194","1","Food","Complaint Full","Administrative complaint recommended","07/15/2026","","","13","4","3","6","Y","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8501115","13844861"
"D3","39","Hillsborough","2010","3900188","SUNSET BAR AND GRILL AT LITTLE HARBOR","602 BAHIA DEL SOL DR","RUSKIN","33570","3756194","2","Food","Complaint Full","Call Back - Complied","07/21/2026","","","5","0","1","4","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8501115","13848514"
"D3","39","Hillsborough","2010","3900369","ZAGORA CAFE","3000 E BUSCH BLVD","TAMPA","33612","3756135","1","Food","Complaint Full","Emergency order recommended","07/16/2026","","","5","1","2","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2183425","13844145"
"D3","39","Hillsborough","2010","3900369","ZAGORA CAFE","3000 E BUSCH BLVD","TAMPA","33612","3756135","2","Food","Complaint Full","Emergency Order Callback Not Complied","07/16/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2183425","13849801"
"D3","39","Hillsborough","2010","3900369","ZAGORA CAFE","3000 E BUSCH BLVD","TAMPA","33612","3756135","3","Food","Complaint Full","Emergency Order Callback Not Complied","07/17/2026","","","2","1","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2183425","13849945"
"D3","39","Hillsborough","2010","3900369","ZAGORA CAFE","3000 E BUSCH BLVD","TAMPA","33612","3756135","4","Food","Complaint Full","Emergency Order Callback Complied","07/17/2026","","","1","0","0","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2183425","13850967"
"D3","39","Hillsborough","2010","3900411","UNITED SKATES OF AMERICA","5121 N ARMENIA AVE","TAMPA","336031405","3740361","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","3","0","1","2","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2183444","13778863"
"D3","39","Hillsborough","2010","3900482","MCDONALD'S","920 E FOWLER AVE","TAMPA","33612","3711745","1","Food","Routine - Food","Inspection Completed - No Further Action","07/30/2026","","","3","0","0","3","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8618934","13750238"
"D3","39","Hillsborough","2010","3900632","NY NY PIZZA","1512 E 7 AVE","TAMPA","33605","3756236","1","Food","Complaint Full","Emergency order recommended","07/16/2026","","","9","4","1","4","Y","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5342261","13845326"
"D3","39","Hillsborough","2010","3900632","NY NY PIZZA","1512 E 7 AVE","TAMPA","33605","3756236","2","Food","Complaint Full","Emergency Order Callback Not Complied","07/17/2026","","","4","2","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5342261","13849976"
