License Number,Business (DBA-Does Business As) Name,Location Address,Location City,Location Zip Code,Inspection Number,Inspection Type,Inspection Disposition,Inspection Date,Number of Total Violations,Number of High Priority Violations,Number of Intermediate Violations,Number of Basic Violations,high_risk_violation_count,distinct_violation_categories,failed,Violation 01,Violation 02,Violation 03,Violation 04,Violation 05,Violation 06,Violation 07,Violation 08,Violation 09,Violation 10,Violation 11,Violation 12,Violation 13,Violation 14,Violation 15,Violation 16,Violation 17,Violation 18,Violation 19,Violation 20,Violation 21,Violation 22,Violation 23,Violation 24,Violation 25,Violation 26,Violation 27,Violation 28,Violation 29,Violation 30,Violation 31,Violation 32,Violation 33,Violation 34,Violation 35,Violation 36,Violation 37,Violation 38,Violation 39,Violation 40,Violation 41,Violation 42,Violation 43,Violation 44,Violation 45,Violation 46,Violation 47,Violation 48,Violation 49,Violation 50,Violation 51,Violation 52,Violation 53,Violation 54,Violation 55,Violation 56,Violation 57,Violation 58
6215717,MANNA KOREAN JAPANESE RESTAURANT,3970 TAMPA RD UNIT Q,OLDSMAR,34677,3746134,Routine - Food,Inspection Completed - No Further Action,2026-07-20,4,2,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218923,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,2050 E HIGHWAY 50,CLERMONT,34711,3755942,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-20,9,0,2,7,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211751,TACO BELL #029566,2028 66TH STREET,SAINT PETERSBURG,33710,3758350,Complaint Full,Inspection Completed - No Further Action,2026-07-20,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218708,DUNKIN 359045,2641 US ALTERNATE 19,PALM HARBOR,34683,3726139,Routine - Food,Inspection Completed - No Further Action,2026-07-20,5,1,1,3,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218694,PERRY'S PORCH,335 2 AVE NE,ST PETERSBURG,33701,3755805,Complaint Full,Administrative complaint recommended,2026-07-20,24,8,2,14,13,14,1,2,0,2,0,0,0,0,1,0,3,0,3,0,2,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6208718,WENDY'S #969,34092 N US 19,PALM HARBOR,34684,3723194,Routine - Food,Inspection Completed - No Further Action,2026-07-20,6,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217596,RIZZOLIS,2340 STATE ROAD 580 STE H,CLEARWATER,33763,3752163,Routine - Food,Inspection Completed - No Further Action,2026-07-20,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216112,COMFORT SUITES CLEARWATER,1941 EDGEWATER DR,CLEARWATER,33755,3748039,Routine - Food,Warning Issued,2026-07-20,3,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218424,GRAIN AND BERRY CAFE,2164 GULF TO BAY BLVD,CLEARWATER,33765,3739023,Routine - Food,Inspection Completed - No Further Action,2026-07-20,9,2,2,5,5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217860,KAIA BOWLS CLEARWATER BEACH N,483 MANDALAY UNIT 107,CLEARWATER BEACH,33767,3759223,Complaint Full,Inspection Completed - No Further Action,2026-07-21,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217633,THE FROG POND,890 3  AVE S,SAINT PETERSBURG,33701,3711676,Routine - Food,Warning Issued,2026-07-21,23,6,6,11,14,15,1,0,1,4,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6217948,GREAT WALL,1024 62ND AVE N,ST. PETERSBURG,33702,3735994,Routine - Food,Inspection Completed - No Further Action,2026-07-21,10,2,3,5,9,6,0,0,2,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217963,VICTORY TAVERN ,36221  E LAKE RD S,PALM HARBOR,34685,3713211,Routine - Food,Inspection Completed - No Further Action,2026-07-21,4,1,0,3,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217990,THE NORTH END TAPHOUSE,2908 1/2 BEACH BLVD S,GULFPORT,33707,3756104,Complaint Full,Inspection Completed - No Further Action,2026-07-21,5,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217389,SALT CRACKER FISH CAMP,25 CAUSEWAY BLVD #105,CLEARWATER,33767,3741561,Routine - Food,Inspection Completed - No Further Action,2026-07-21,3,1,1,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217443,JERSEY MIKES SUBS 13131,1785 MAIN ST STE 102,DUNEDIN,34698,3703648,Routine - Food,Warning Issued,2026-07-21,11,0,3,8,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6200160,CLARION INN & SUITES,20967 US HWY 19 N,CLEARWATER,33765,1117149,Routine - Food,Inspection Completed - No Further Action,2026-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213874,BAYSIDE BAR & GRILL,20967 US 19 N,CLEARWATER,33765,3709236,Routine - Food,Inspection Completed - No Further Action,2026-07-21,3,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6215392,HONG KONG,2525 PASADENA  AVE S STE K,SOUTH PASADENA,33707,3739861,Routine - Food,Administrative complaint recommended,2026-07-21,19,5,3,11,10,10,1,0,0,1,0,1,0,0,4,0,0,0,3,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6214968,EINSTEIN BROS BAGELS 3662,2519 N MCMULLEN BOOTH RD,CLEARWATER,33761,3729446,Routine - Food,Inspection Completed - No Further Action,2026-07-21,6,2,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218469,ROSATI'S PIZZA,10443 ULMERTON RD UNIT 7,LARGO,33771,3759566,Complaint Full,Warning Issued,2026-07-21,11,1,5,5,5,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
6218557,BUFFALO WILD WINGS GO,1785 MAIN ST STE 101,DUNEDIN,34698,3752792,Routine - Food,Inspection Completed - No Further Action,2026-07-21,3,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213941,PAPA JOHN'S PIZZA,411 S MISSOURI AVE,CLEARWATER,33756,3754144,Routine - Food,Inspection Completed - No Further Action,2026-07-21,4,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212801,SPRING GARDEN FAMILY RESTAURANT,1018 62 AVE N,ST. PETERSBURG,33702,3715411,Routine - Food,Warning Issued,2026-07-21,9,2,0,7,5,7,1,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208160,JAKES COASTAL CANTINA,500 1 STREET,INDIAN ROCKS BEACH,33785,3749231,Routine - Food,Warning Issued,2026-07-21,7,3,2,2,5,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216500,TROPICAL SMOOTHIE CAFE,1001 WEST BAY DR STE #102,LARGO,33770,3702015,Routine - Food,Inspection Completed - No Further Action,2026-07-21,3,0,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211773,BRAVO NY PIZZERIA,764 EAST LAKE RD,PALM HARBOR,34685,3738930,Routine - Food,Inspection Completed - No Further Action,2026-07-21,5,2,1,2,5,4,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216682,MENCHIES FROZEN YOGURT,794 E LAKE RD,PALM HARBOR,34685,3732995,Routine - Food,Inspection Completed - No Further Action,2026-07-21,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206856,ISLAND TIMEZ CARIBBEAN RESTAURANT & LOUNGE INC,9291 DR MARTIN LUTHER KING JR ST N,ST. PETERSBURG,33702,3707140,Routine - Food,Inspection Completed - No Further Action,2026-07-21,3,1,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214325,WENDY'S PROPERTIES LLC,1802 MAIN ST,DUNEDIN,34698,3736237,Routine - Food,Warning Issued,2026-07-21,10,1,0,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212887,JACKS LONDON GRILL,1050 62 AVE N,ST. PETERSBURG,33702,3702428,Routine - Food,Warning Issued,2026-07-21,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213359,TACO BELL #029567,1800 MAIN STREET,DUNEDIN,34698,3721757,Routine - Food,Warning Issued,2026-07-21,11,1,1,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218080,BOTTLES PUB,5619 PARK BLVD,PINELLAS PARK,33781,3742733,Routine - Food,Inspection Completed - No Further Action,2026-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216903,PDQ,4526 4 ST N,SAINT PETERSBURG,33703,3709268,Routine - Food,Inspection Completed - No Further Action,2026-07-21,8,0,1,7,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216936,DALYS FLAME BROILED BURGERS,10754 70  AVE,SEMINOLE,33772,3753725,Routine - Food,Inspection Completed - No Further Action,2026-07-21,9,2,2,5,2,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6216942,HOT SPOT DINER,4045 N TYRONE BLVD #204,ST. PETERSBURG,33709,3754108,Routine - Food,Warning Issued,2026-07-21,30,8,8,14,17,18,1,1,0,3,0,0,0,0,1,1,1,1,1,0,2,0,3,0,0,0,0,1,3,2,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6207420,DENNY'S,4999 34 ST N,ST. PETERSBURG,33714,3704421,Routine - Food,Emergency order recommended,2026-07-21,20,4,3,13,9,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6211259,THE SALTY CRAB BAR & GRILL NORTH BEACH,462 MANDALAY AVE,CLEARWATER BEACH,33767,3736334,Routine - Food,Inspection Completed - No Further Action,2026-07-21,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218661,THE GREEKS OF TARPON SPRINGS,128 N PINELLAS AVE STE B,TARPON SPRINGS,34689,3755951,Complaint Full,Warning Issued,2026-07-22,8,2,1,5,4,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6213686,DOE DOES DINER,9395 BAY PINES BLVD,ST. PETERSBURG,33708,3702451,Routine - Food,Inspection Completed - No Further Action,2026-07-22,4,2,0,2,3,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213946,WENDY'S PROPERTIES LLC,23072 US 19 N,CLEARWATER,33765,3729834,Routine - Food,Inspection Completed - No Further Action,2026-07-22,4,0,0,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218822,SALAD'S GALORE,990 BROADWAY UNIT 112,DUNEDIN,34698,3746012,Routine - Food,Warning Issued,2026-07-22,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218823,GALVINS GOODIES,990 BROADWAY UNIT 110,DUNEDIN,34698,3746240,Routine - Food,Warning Issued,2026-07-22,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218929,CHIPOTLE MEXICAN GRILL,3335 ULMERTON RD,CLEARWATER,33762,3656347,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6208385,SEMINOLE SUBS EXPRESS,4131 PARK ST N,ST. PETERSBURG,33709,3712560,Routine - Food,Inspection Completed - No Further Action,2026-07-22,6,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200851,TEN PIN LANE REST & LOUNGE,1453 PASADENA AVE,S PASADENA,33707-3715,3714048,Routine - Food,Inspection Completed - No Further Action,2026-07-22,4,1,2,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6200494,HIGHLAND HOUSE,1050 PALM BLVD,DUNEDIN,34698,3745323,Routine - Food,Inspection Completed - No Further Action,2026-07-22,11,1,2,8,4,7,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200376,KFC (569059),956 PATRICIA AVE,DUNEDIN,34698,3730715,Routine - Food,Inspection Completed - No Further Action,2026-07-22,11,1,1,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200142,KFC,1960 GULF TO BAY BLVD,CLEARWATER,33765,3728119,Routine - Food,Inspection Completed - No Further Action,2026-07-22,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210457,GLORY DAYS GRILL,4088 PARK ST NORTH,ST. PETERSBURG,33709,3710110,Routine - Food,Inspection Completed - No Further Action,2026-07-22,8,1,2,5,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218884,BEVERLY'S ICE CREAM,311 GULF BLVD STE 4,INDIAN ROCKS BEACH,33785,3739571,Routine - Food,Inspection Completed - No Further Action,2026-07-22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217745,GRAND HACIENDA,399  11TH AVE. NORTH,ST PETERSBURG,33701,3718185,Routine - Food,Inspection Completed - No Further Action,2026-07-22,12,0,2,10,6,9,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217397,BANQUET KITCHEN @ OPAL SANDS RESORT,430 SOUTH GULFVIEW BLVD,CLEARWATER,33767,3759612,Complaint Full,Inspection Completed - No Further Action,2026-07-22,3,0,1,2,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217099,NOBLE CRUST,8300 4 ST N,ST. PETERSBURG,33702,3711665,Routine - Food,Inspection Completed - No Further Action,2026-07-22,13,1,4,8,6,10,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218163,FUNKY FLAMINGO,1418 58TH STREET SOUTH,GULFPORT,33707,3730204,Routine - Food,Inspection Completed - No Further Action,2026-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216762,HUARACHE AZTECA 3,22097 US 19 N,CLEARWATER,33765,3736168,Routine - Food,Inspection Completed - No Further Action,2026-07-22,6,4,0,2,5,6,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217190,RED MESA MERCADO,1100 1 AVE N,ST. PETERSBURG,33705,3711347,Routine - Food,Inspection Completed - No Further Action,2026-07-22,4,1,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218359,GREEN PAGODA,7900 4 ST N,ST. PETERSBURG,33702,3724379,Routine - Food,Warning Issued,2026-07-22,8,3,0,5,6,6,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217425,SALTY'S ISLAND BAR AND GRILLE,437 S GULFVIEW BLVD,CLEARWATER,33767,3759614,Complaint Full,Inspection Completed - No Further Action,2026-07-22,2,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216241,CHINA TASTE FL INC,876 E TARPON AVE,TARPON SPRINGS,34689,3726013,Routine - Food,Inspection Completed - No Further Action,2026-07-22,13,5,1,7,8,10,0,1,0,1,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6214373,MAIR WEST INDIAN REST,2230 DR MLK JR ST S,ST PETERSBURG,33705,3758349,Complaint Full,Inspection Completed - No Further Action,2026-07-22,5,1,1,3,4,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6217051,TWISTEE TREAT USA LLC,905 E TARPON AVE,TARPON SPRINGS,34689,3710440,Routine - Food,Warning Issued,2026-07-22,4,2,1,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6215054,THE BAIT HOUSE TACKLE AND TAVERN,45 CAUSEWAY BLVD,CLEARWATER,33767,3742769,Routine - Food,Inspection Completed - No Further Action,2026-07-22,3,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214337,ABUHAN RESTAURANT,1258 S HIGHLAND AVE,CLEARWATER,33756,3731700,Routine - Food,Inspection Completed - No Further Action,2026-07-22,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217327,SEA GUINI,430 S GULFVIEW BLVD,CLEARWATER,33767,3759613,Complaint Full,Inspection Completed - No Further Action,2026-07-22,9,3,3,3,6,6,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217747,EINSTEIN BROS BAGELS #1385,2849 GULF TO BAY BLVD,CLEARWATER,33759,3748742,Routine - Food,Inspection Completed - No Further Action,2026-07-23,7,1,1,5,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
